playerID,year,stint,tmID,dRebounds,dq,pos,height,weight,college,birthYear,award,confID,rank,playoff,firstRound,semis,finals,won,lost,homeW,homeL,awayW,awayL,confW,confL,min,attend,W,L,PER,TS%,eFG%,stocks
jonesas01w,5,0,CON,67,0,F,74.0,196,1,1980,[],EA,1,1,100,100,010,18,16,10,7,8,9,14,6,6900,114017,5.0,3.0,16.70145194906947,45.171459326464706,40.58577405857741,38
jonesas01w,6,0,CON,67,0,F,74.0,196,1,1980,[],EA,1,1,100,100,010,26,8,14,3,12,5,13,7,6800,121944,5.0,3.0,21.873220048912383,50.22693899345882,48.72727272727273,17
jonesas01w,7,0,CON,124,0,F,74.0,196,1,1980,[],EA,1,1,100,010,001,26,8,14,3,12,5,15,5,6825,126096,3.0,2.0,23.111742583953173,51.117257837075606,47.1556886227545,43
jonesas01w,8,0,CON,118,1,F,74.0,196,1,1980,[],EA,3,1,010,001,001,18,16,8,9,10,7,10,10,6925,135490,1.0,2.0,21.55682786458766,48.68890020366599,45.0,48
jonesas01w,9,0,CON,128,2,F,74.0,196,1,1980,[],EA,2,1,010,001,001,21,13,13,4,8,9,13,7,6850,129951,1.0,2.0,26.438170739150156,53.71916653899188,48.91540130151844,46
jonesas01w,10,0,CON,93,1,F,74.0,196,1,1980,[],EA,6,0,001,001,001,16,18,12,5,4,13,10,12,6975,115496,0.0,0.0,21.477003994846108,51.309460181721015,47.640117994100294,33
jonesch01w,5,0,DET,26,0,G-F,69.0,150,1,1982,[],EA,3,1,010,001,001,17,17,8,9,9,8,11,9,6850,160860,1.0,2.0,9.513935477187632,45.8676268861454,39.80582524271845,23
jonesch01w,6,1,DET,23,0,G-F,69.0,150,1,1982,[],EA,4,1,010,001,001,16,18,12,5,4,13,11,9,6925,159356,0.0,2.0,15.63990227461406,51.49967040210943,48.67256637168141,15
jonesch01w,6,2,MIN,23,0,G-F,69.0,150,1,1982,[],WE,6,0,001,001,001,14,20,11,6,3,14,9,13,6850,113447,0.0,0.0,15.63990227461406,44.33012259194396,41.566265060240966,16
jonesch01w,7,0,MIN,3,0,G-F,69.0,150,1,1982,[],WE,7,0,001,001,001,10,24,8,9,2,15,6,14,6825,109522,0.0,0.0,22.31907015279049,78.99628252788105,72.22222222222221,1
jonesja01w,1,0,MIA,12,0,G,69.0,158,1,1978,[],EA,6,0,001,001,001,13,19,9,7,4,12,9,12,6475,127721,0.0,0.0,6.501742421096559,33.320266562132495,30.0,8
jonesla01w,1,0,CHA,5,0,G,73.0,180,1,1977,[],EA,8,0,001,001,001,8,24,5,11,3,13,5,16,6475,90963,0.0,0.0,12.236401088116356,47.78672032193159,47.368421052631575,1
jonesme01w,1,0,CLE,87,2,G,69.0,147,1,1973,[],EA,2,1,100,010,001,17,15,13,3,4,12,13,8,6500,137532,3.0,3.0,18.660555577812797,51.21042830540037,49.53560371517028,31
jonesme01w,2,0,CLE,121,0,G,69.0,147,1,1973,[],EA,1,1,010,001,001,22,10,14,2,8,8,15,6,6425,147373,1.0,2.0,20.005983488934458,48.90093928536846,44.96021220159151,33
jonesme01w,3,0,CLE,143,0,G,69.0,147,1,1973,[],EA,7,0,001,001,001,10,22,4,12,6,10,7,14,6550,149084,0.0,0.0,17.319682038468336,45.70319805498411,41.85750636132315,48
jonesme01w,4,0,CLE,79,0,G,69.0,147,1,1973,[],EA,4,1,010,001,001,17,17,11,6,6,11,13,11,6825,125793,1.0,2.0,10.964839488664282,38.46875586413962,34.69387755102041,25
jonesme01w,5,0,DET,46,0,G,69.0,147,1,1973,[],EA,3,1,010,001,001,17,17,8,9,9,8,11,9,6850,160860,1.0,2.0,15.704373449928877,41.080883695453714,38.048780487804876,21
kellycr01w,9,0,SAC,62,0,F,74.0,190,1,1986,[],WE,4,1,010,001,001,18,16,13,4,5,12,9,11,6800,139066,1.0,2.0,21.86473096469345,60.87174348697395,44.927536231884055,23
kellycr01w,10,2,DET,8,0,F,74.0,190,1,1986,[],EA,3,1,100,010,001,18,16,11,6,7,10,11,11,6975,136069,3.0,2.0,13.941282230137771,51.8048128342246,36.36363636363637,5
kellycr01w,10,1,SAC,19,0,F,74.0,190,1,1986,[],WE,6,0,001,001,001,12,22,7,10,5,12,6,14,6850,131654,0.0,0.0,13.941282230137771,59.69785575048733,43.859649122807014,9
kingbsu01w,6,0,MIN,1,0,G,67.0,135,1,1981,[],WE,6,0,001,001,001,14,20,11,6,3,14,9,13,6850,113447,0.0,0.0,0.0,54.34782608695653,0.0,1
kingija01w,2,0,DET,43,0,G,68.0,150,0,1976,[],EA,7,0,001,001,001,10,22,6,10,4,12,7,14,6550,109348,0.0,0.0,12.407488041041107,53.53522554485555,50.352112676056336,39
kingija01w,5,1,DET,1,0,G,68.0,150,0,1976,[],EA,3,1,010,001,001,17,17,8,9,9,8,11,9,6850,160860,1.0,2.0,7.470591758237807,85.22727272727273,0.0,0
kingija01w,5,2,PHO,8,0,G,68.0,150,0,1976,[],WE,5,0,001,001,001,17,17,10,7,7,10,11,11,6825,136295,0.0,0.0,7.470591758237807,47.438330170777995,41.66666666666667,7
kingija01w,7,0,SAS,7,0,G,68.0,150,0,1976,[],WE,6,0,001,001,001,13,21,6,11,7,10,10,10,6800,125749,0.0,0.0,10.757585364472956,56.92167577413478,50.0,6
klimezu01w,3,0,IND,4,0,F,74.0,181,1,1979,[],EA,4,1,010,001,001,16,16,10,6,6,10,12,9,6425,134945,1.0,2.0,2.9991813352260093,20.09646302250804,16.666666666666664,2
klimezu01w,4,0,IND,0,0,F,74.0,181,1,1979,[],EA,5,0,001,001,001,16,18,11,6,5,12,12,12,6875,141778,0.0,0.0,0.0,53.191489361702125,0.0,0
koehnla01w,6,0,WAS,7,0,G,68.0,145,1,1982,[],EA,5,0,001,001,001,16,18,10,7,6,11,9,11,6900,171501,0.0,0.0,24.078594803398765,69.58128078817734,68.9873417721519,2
koehnla01w,7,0,WAS,12,0,G,68.0,145,1,1982,[],EA,4,1,010,001,001,18,16,13,4,5,12,12,8,6850,133255,0.0,2.0,19.178113589063358,74.32998324958125,73.91304347826086,4
koehnla01w,8,0,WAS,8,0,G,68.0,145,1,1982,[],EA,5,0,001,001,001,16,18,8,9,8,9,8,12,6900,133255,0.0,0.0,13.648832871197211,54.22993492407808,52.77777777777778,0
koehnla01w,9,0,WAS,7,0,G,68.0,145,1,1982,[],EA,6,0,001,001,001,10,24,6,11,4,13,6,14,6825,154637,0.0,0.0,16.656158306547805,57.36910148674854,58.19672131147541,0
korstil01w,2,0,PHO,5,0,G,70.0,160,0,1980,[],WE,5,0,001,001,001,13,19,10,6,3,13,8,13,6450,136979,0.0,0.0,9.850090821210609,37.39316239316239,30.0,3
kostaan01w,7,0,HOU,22,0,G,67.0,137,0,1978,[],WE,3,1,010,001,001,18,16,12,5,6,11,11,9,6925,130586,0.0,2.0,2.8173762562560993,46.270718232044196,36.84210526315789,7
kostita01w,1,0,MIA,2,0,F,73.0,163,1,1972,[],EA,6,0,001,001,001,13,19,9,7,4,12,9,12,6475,127721,0.0,0.0,2.8228242077427517,35.425101214574894,33.33333333333333,2
kraayca01w,6,0,NYL,14,0,F,76.0,180,1,1981,[],EA,3,1,010,001,001,18,16,10,7,8,9,9,11,6925,172381,0.0,2.0,18.22602341047605,56.006493506493506,50.0,12
kraayca01w,7,0,NYL,112,0,F,76.0,180,1,1981,[],EA,5,0,001,001,001,11,23,7,10,4,13,7,13,6875,155048,0.0,0.0,15.174252773202248,55.04654943106251,50.836820083682014,31
kraayca01w,8,0,NYL,116,0,F,76.0,180,1,1981,[],EA,4,1,010,001,001,16,18,10,7,6,11,10,10,6850,147866,1.0,2.0,17.137537946936185,55.65693430656934,52.18120805369127,52
kraayca01w,9,0,NYL,159,2,F,76.0,180,1,1981,[],EA,3,1,100,010,001,19,15,11,6,8,9,11,9,6900,153772,3.0,3.0,16.785055916799458,50.867557108975156,48.65771812080537,54
kraayca01w,10,0,NYL,123,0,F,76.0,180,1,1981,[],EA,7,0,001,001,001,13,21,8,9,5,12,9,13,6900,166604,0.0,0.0,13.537784476924655,53.75402717467432,51.13636363636363,35
kubikni01w,1,0,PHO,2,0,G,69.0,145,1,1978,[],WE,4,1,010,001,001,20,12,11,5,9,7,11,10,6425,161075,0.0,2.0,4.5578578869505115,63.02521008403361,33.33333333333333,0
kubikni01w,2,0,PHO,2,0,G,69.0,145,1,1978,[],WE,5,0,001,001,001,13,19,10,6,3,13,8,13,6450,136979,0.0,0.0,5.4573517062318535,25.0,25.0,4
lacyje01w,7,0,PHO,60,1,F,75.0,175,1,1983,[],WE,5,0,001,001,001,18,16,10,7,8,9,8,12,6900,126801,0.0,0.0,15.216978138432722,52.761855132881706,47.65625,24
lacyje01w,8,0,PHO,9,0,F,75.0,175,1,1983,[],WE,1,1,100,100,100,23,11,12,5,11,6,17,5,6850,131524,7.0,2.0,15.657525395045232,47.399783315276274,43.103448275862064,3
lacyje01w,9,0,ATL,54,1,F,75.0,175,1,1983,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,12.880911333048786,44.117647058823536,40.0,24
lacyje01w,10,0,ATL,38,0,F,75.0,175,1,1983,[],EA,2,1,010,001,001,18,16,12,5,6,11,10,12,6950,120737,0.0,2.0,10.810172596608218,39.49967083607637,34.57943925233645,16
lacyve01w,1,0,NYL,4,0,C,76.0,234,1,1967,[],EA,1,1,100,100,010,20,12,12,4,8,8,14,7,6425,231962,4.0,3.0,14.716242029457359,44.37869822485207,40.0,0
lambesh01w,3,0,CHA,1,0,G,67.0,125,1,1980,[],EA,2,1,010,001,001,18,14,11,5,7,9,12,9,6450,106670,0.0,2.0,8.645836122530323,33.33333333333333,33.33333333333333,1
lambesh01w,4,0,DET,18,0,G,67.0,125,1,1980,[],EA,1,1,100,100,100,25,9,13,4,12,5,18,6,6900,133647,6.0,2.0,16.46084485281134,51.76106615897192,41.66666666666667,5
lambesh01w,5,0,HOU,49,0,G,67.0,125,1,1980,[],WE,6,0,001,001,001,13,21,9,8,4,13,7,15,6850,137455,0.0,0.0,8.96507414638466,49.38828720417168,44.35028248587571,30
lambesh01w,6,0,DET,15,0,G,67.0,125,1,1980,[],EA,4,1,010,001,001,16,18,12,5,4,13,11,9,6925,159356,0.0,2.0,3.9191670776659717,34.95762711864406,32.22222222222222,9
lambmo01w,1,0,HOU,21,0,C,77.0,206,1,1964,[],WE,2,1,100,100,100,27,5,14,2,13,3,17,4,6475,196077,6.0,0.0,12.433898434327457,51.42405063291139,50.0,6
langhcr01w,9,0,WAS,83,1,F-C,74.0,184,1,1986,[],EA,6,0,001,001,001,10,24,6,11,4,13,6,14,6825,154637,0.0,0.0,18.979319467024194,62.385879488740116,62.38532110091744,21
langhcr01w,10,0,WAS,167,0,F-C,74.0,184,1,1986,['Most Improved Player'],EA,4,1,010,001,001,16,18,11,6,5,12,10,12,6875,192747,0.0,2.0,21.202717743691768,60.64930431680342,57.3943661971831,47
larkier01w,9,0,NYL,35,0,F,73.0,210,1,1986,[],EA,3,1,100,010,001,19,15,11,6,8,9,11,9,6900,153772,3.0,3.0,18.50340967148042,54.36614969656103,51.06382978723404,17
larkier01w,10,0,NYL,20,0,F,73.0,210,1,1986,[],EA,7,0,001,001,001,13,21,8,9,5,12,9,13,6900,166604,0.0,0.0,14.77589478430178,51.02040816326531,42.42424242424242,13
lassiam01w,2,0,HOU,83,0,F,73.0,160,1,1979,[],WE,4,1,010,001,001,19,13,11,5,8,8,13,8,6450,181115,0.0,2.0,12.803909034781833,47.39010989010989,46.043165467625904,37
lassiam01w,3,1,HOU,5,0,F,73.0,160,1,1979,[],WE,2,1,010,001,001,24,8,14,2,10,6,16,5,6425,188648,1.0,2.0,9.71274715201001,4.595588235294117,0.0,4
lassiam01w,3,2,SEA,40,1,F,73.0,160,1,1979,[],WE,4,1,010,001,001,17,15,10,6,7,9,10,11,6450,111774,0.0,2.0,9.71274715201001,45.82484725050917,43.84615384615385,46
lassiam01w,4,0,SEA,79,2,F,73.0,160,1,1979,[],WE,5,0,001,001,001,18,16,13,4,5,12,11,13,6850,120857,0.0,0.0,12.987172493107407,48.167848699763596,46.15384615384615,53
lassiam01w,5,0,MIN,65,0,F,73.0,160,1,1979,[],WE,3,1,010,001,001,18,16,11,6,7,10,12,10,6850,125097,0.0,2.0,11.191868164155556,45.69660333909039,44.81481481481481,43
lassiam01w,6,0,MIN,36,0,F,73.0,160,1,1979,[],WE,6,0,001,001,001,14,20,11,6,3,14,9,13,6850,113447,0.0,0.0,11.394369994099721,44.64285714285714,43.47826086956522,18
lassiam01w,7,0,CHI,63,3,F,73.0,160,1,1979,[],EA,7,0,001,001,001,5,29,3,14,2,15,4,16,6800,57635,0.0,0.0,13.546586598344327,48.01225526827081,46.25984251968504,59
lattaiv01w,8,0,DET,15,0,G,66.0,143,1,1984,[],EA,1,1,100,100,010,24,10,12,5,12,5,14,6,6850,165738,6.0,5.0,16.037964011074973,51.62078152753109,51.724137931034484,10
lattaiv01w,9,0,ATL,59,0,G,66.0,143,1,1984,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,14.581099428618696,49.78954932758444,44.16909620991253,46
lattaiv01w,10,0,ATL,13,0,G,66.0,143,1,1984,[],EA,2,1,010,001,001,18,16,12,5,6,11,10,12,6950,120737,0.0,2.0,13.317468312371673,56.050368550368546,49.09090909090909,14
lawsoed01w,6,2,HOU,6,0,G,66.0,130,0,1979,[],WE,3,1,100,010,001,19,15,11,6,8,9,11,11,6875,120676,2.0,3.0,5.289380376576755,48.52484472049689,43.75,3
lawsoed01w,6,1,NYL,2,0,G,66.0,130,0,1979,[],EA,3,1,010,001,001,18,16,10,7,8,9,9,11,6925,172381,0.0,2.0,5.289380376576755,20.491803278688526,0.0,0
lawsoed01w,7,0,SEA,19,0,G,66.0,130,0,1979,[],WE,4,1,010,001,001,18,16,9,8,9,8,10,10,6800,145664,1.0,2.0,8.083432756795766,45.130142737195634,43.333333333333336,16
lawsoed01w,9,0,SAS,22,0,G,66.0,130,0,1979,[],WE,1,1,100,100,010,24,10,15,2,9,8,10,10,6850,135722,4.0,5.0,14.451906913039059,59.55216769890425,58.75,12
lawsoed01w,10,0,SAS,57,0,G,66.0,130,0,1979,[],WE,4,1,010,001,001,15,19,10,7,5,12,10,10,6950,127957,1.0,2.0,12.147236678691325,54.11527812735968,51.98675496688742,30
lawsoka01w,4,0,SAC,77,0,G,69.0,165,1,1981,[],WE,3,1,100,010,001,19,15,12,5,7,10,13,11,6825,155578,3.0,3.0,16.667732693771597,53.76124284546198,51.10132158590308,20
lawsoka01w,5,0,SAC,65,0,G,69.0,165,1,1981,[],WE,4,1,100,010,001,18,16,10,7,8,9,12,10,6900,147544,3.0,3.0,15.682293660550583,55.60599182932364,52.44897959183673,29
lawsoka01w,6,0,SAC,26,0,G,69.0,165,1,1981,[],WE,1,1,100,100,100,25,9,15,2,10,7,17,5,6800,145213,7.0,1.0,18.271470237144168,59.39123979213067,56.08108108108109,16
lawsoka01w,7,0,SAC,54,0,G,69.0,165,1,1981,[],WE,2,1,100,100,010,21,13,14,3,7,10,10,10,6875,147739,6.0,3.0,14.166247333544268,53.44188918042907,49.79338842975206,24
lawsoka01w,8,0,SAC,56,0,G,69.0,165,1,1981,[],WE,3,1,010,001,001,19,15,12,5,7,10,12,10,6950,142575,1.0,2.0,19.61610748269648,49.50887198986058,44.26470588235294,37
lawsoka01w,9,0,SAC,66,0,G,69.0,165,1,1981,[],WE,4,1,010,001,001,18,16,13,4,5,12,9,11,6800,139066,1.0,2.0,18.542157672362382,53.050037989797026,49.27113702623907,30
lawsoka01w,10,0,SAC,42,0,G,69.0,165,1,1981,['Kim Perrot Sportsmanship'],WE,6,0,001,001,001,12,22,7,10,5,12,6,14,6850,131654,0.0,0.0,12.443873958690176,51.277270184598166,47.25,17
lazicka01w,2,0,NYL,4,0,F-C,70.0,147,0,1980,[],EA,2,1,100,010,001,21,11,13,3,8,8,13,8,6400,250565,3.0,3.0,7.329777444521317,40.7088122605364,40.0,3
lehnish01w,10,0,ATL,60,0,G,69.0,147,1,1986,[],EA,2,1,010,001,001,18,16,12,5,6,11,10,12,6950,120737,0.0,2.0,4.67720987593908,47.82445611402851,41.935483870967744,21
lennobe01w,1,0,MIN,125,4,G,68.0,143,1,1976,['Rookie of the Year'],WE,6,0,001,001,001,15,17,8,8,7,9,5,16,6425,116638,0.0,0.0,26.025927992137177,52.30085073472544,48.51380042462845,62
lennobe01w,2,0,MIN,41,0,G,68.0,143,1,1976,[],WE,6,0,001,001,001,12,20,6,10,6,10,9,12,6475,120607,0.0,0.0,23.365808115271523,50.92592592592593,46.36363636363636,14
lennobe01w,3,2,MIA,55,2,G,68.0,143,1,1976,[],EA,6,0,001,001,001,15,17,9,7,6,10,11,10,6475,141252,0.0,0.0,16.058160226793685,46.6137375195477,43.32247557003257,30
lennobe01w,3,1,MIN,14,1,G,68.0,143,1,1976,[],WE,8,0,001,001,001,10,22,7,9,3,13,6,15,6475,139874,0.0,0.0,16.058160226793685,29.580152671755727,26.041666666666668,5
lennobe01w,4,0,CLE,70,0,G,68.0,143,1,1976,[],EA,4,1,010,001,001,17,17,11,6,6,11,13,11,6825,125793,1.0,2.0,17.488114387915815,45.288583064176386,43.12267657992565,18
lennobe01w,5,0,SEA,131,0,G,68.0,143,1,1976,['WNBA Finals Most Valuable Player'],WE,2,1,100,100,100,20,14,13,4,7,10,13,9,6825,134291,6.0,2.0,17.981381586037273,49.733274060902424,45.45454545454545,37
lennobe01w,6,0,SEA,103,0,G,68.0,143,1,1976,[],WE,2,1,010,001,001,20,14,14,3,6,11,13,9,6825,151150,1.0,2.0,19.52194590991821,49.10866356307483,42.99363057324841,40
lennobe01w,7,0,SEA,103,2,G,68.0,143,1,1976,[],WE,4,1,010,001,001,18,16,9,8,9,8,10,10,6800,145664,1.0,2.0,19.872911679431986,51.18439591405425,48.58156028368794,41
lennobe01w,8,0,SEA,113,0,G,68.0,143,1,1976,[],WE,4,1,010,001,001,17,17,12,5,5,12,11,11,6825,135553,0.0,2.0,21.257522223153718,54.667180425777865,47.51381215469613,41
lennobe01w,9,0,ATL,107,0,G,68.0,143,1,1976,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,22.02532351726495,53.15157578789395,47.795591182364724,48
lennobe01w,10,0,LAS,103,0,G,68.0,143,1,1976,[],WE,3,1,100,010,001,18,16,11,6,7,10,11,9,6925,176587,3.0,3.0,17.968862688984675,51.50821438190143,46.082089552238806,30
leslili01w,1,0,LAS,231,7,C,77.0,170,1,1972,[],WE,1,1,100,010,001,28,4,15,1,13,3,17,4,6450,105005,2.0,2.0,30.844237190324964,54.786620530565166,46.627906976744185,105
leslili01w,2,0,LAS,210,3,C,77.0,170,1,1972,"['All-Star Game Most Valuable Player', 'Most Valuable Player', 'WNBA Finals Most Valuable Player']",WE,1,1,100,100,100,28,4,16,0,12,4,19,2,6475,148446,6.0,1.0,32.213356106466115,54.89926076242935,49.67880085653105,105
leslili01w,3,0,LAS,244,7,C,77.0,170,1,1972,"['All-Star Game Most Valuable Player', 'WNBA Finals Most Valuable Player']",WE,1,1,100,100,100,25,7,12,4,13,3,17,4,6475,186410,6.0,0.0,28.205337111988317,53.74907506371783,48.029556650246306,136
leslili01w,4,0,LAS,155,3,C,77.0,170,1,1972,[],WE,1,1,100,100,010,24,10,11,6,13,4,17,7,6900,157934,5.0,4.0,30.909887004150733,49.128661475713756,45.84450402144772,94
leslili01w,5,0,LAS,276,5,C,77.0,170,1,1972,"['Defensive Player of the Year', 'Most Valuable Player']",WE,1,1,010,001,001,25,9,15,2,10,7,16,6,6975,177269,1.0,2.0,30.182883267223506,55.24759793052475,50.110864745011085,148
leslili01w,6,0,LAS,178,2,C,77.0,170,1,1972,[],WE,4,1,010,001,001,17,17,11,6,6,11,12,10,6800,150521,0.0,2.0,26.84535665832816,47.820778451975734,44.7198275862069,138
leslili01w,7,0,LAS,240,4,C,77.0,170,1,1972,"['Most Valuable Player', 'WNBA All-Decade Team']",WE,1,1,100,010,001,25,9,15,2,10,7,15,5,6825,141282,2.0,3.0,31.56776838995934,55.74501573976916,51.88866799204771,108
leslili01w,9,0,LAS,209,2,C,77.0,170,1,1972,['Defensive Player of the Year'],WE,3,1,100,010,001,20,14,12,5,8,9,12,8,7000,161639,3.0,3.0,23.994938247554625,51.355708026783496,46.79802955665024,146
leslili01w,10,0,LAS,95,1,C,77.0,170,1,1972,[],WE,3,1,100,010,001,18,16,11,6,7,10,11,9,6925,176587,3.0,3.0,24.79983247212168,55.73047858942065,51.97841726618705,49
leuchye01w,7,0,CHA,3,0,C,77.0,195,1,1983,[],EA,6,0,001,001,001,11,23,7,10,4,13,6,14,6825,106942,0.0,0.0,14.760754365511543,51.02040816326531,50.0,1
leuchye01w,8,0,WAS,1,0,C,77.0,195,1,1983,[],EA,5,0,001,001,001,16,18,8,9,8,9,8,12,6900,133255,0.0,0.0,2.4286566609663383,29.069767441860467,16.666666666666664,2
levanni01w,2,0,LAS,4,0,G,68.0,163,1,1979,[],WE,1,1,100,100,100,28,4,16,0,12,4,19,2,6475,148446,6.0,1.0,16.15003328451948,44.563279857397504,43.18181818181818,6
lewista01w,3,0,SEA,17,0,F-C,74.0,212,1,1979,[],WE,4,1,010,001,001,17,15,10,6,7,9,10,11,6450,111774,0.0,2.0,18.886030212670715,50.22321428571428,40.0,2
lewisty01w,2,0,HOU,41,0,G,70.0,152,1,1979,[],WE,4,1,010,001,001,19,13,11,5,8,8,13,8,6450,181115,0.0,2.0,12.175851821929866,48.753518295134704,46.73913043478261,15
lewisty01w,3,0,HOU,12,0,G,70.0,152,1,1979,[],WE,2,1,010,001,001,24,8,14,2,10,6,16,5,6425,188648,1.0,2.0,11.170373845131492,50.71599045346061,48.333333333333336,6
lewisty01w,4,0,CHA,22,0,G,70.0,152,1,1979,[],EA,2,1,010,001,001,18,16,13,4,5,12,12,12,6850,120061,0.0,2.0,16.275411024160345,52.02140309155767,47.58064516129033,16
lewisty01w,5,0,CHA,34,1,G,70.0,152,1,1979,[],EA,5,0,001,001,001,16,18,10,7,6,11,8,12,6900,116383,0.0,0.0,18.2867218769024,52.22486413043478,48.095238095238095,34
lewisty01w,6,1,CHA,10,0,G,70.0,152,1,1979,[],EA,6,0,001,001,001,6,28,5,12,1,16,4,16,6945,98054,0.0,0.0,9.907252045696,34.53850676072898,31.967213114754102,6
lewisty01w,6,2,MIN,5,0,G,70.0,152,1,1979,[],WE,6,0,001,001,001,14,20,11,6,3,14,9,13,6850,113447,0.0,0.0,9.907252045696,45.21963824289406,38.88888888888889,4
lewisty01w,7,0,MIN,17,0,G,70.0,152,1,1979,[],WE,7,0,001,001,001,10,24,8,9,2,15,6,14,6825,109522,0.0,0.0,10.08662098224072,38.72053872053872,35.45454545454545,17
liebena01w,9,0,DET,0,0,G,70.0,150,1,1958,[],EA,1,1,100,100,100,22,12,14,3,8,9,16,4,6875,162669,7.0,2.0,0.0,0.0,0.0,0
littlca01w,8,0,SAS,95,0,F,74.0,180,1,1985,[],WE,2,1,100,010,001,20,14,9,8,11,6,13,9,6875,128680,2.0,3.0,12.692793098878294,44.414535666218036,42.36641221374045,41
littlca01w,9,1,ATL,22,0,F,74.0,180,1,1985,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,17.824397710818094,50.096961861667744,46.0,17
littlca01w,9,2,SEA,54,2,F,74.0,180,1,1985,[],WE,2,1,010,001,001,22,12,16,1,6,11,13,7,6800,140503,1.0,2.0,17.824397710818094,57.524875621890544,54.96453900709219,24
littlca01w,10,0,SEA,147,1,F,74.0,180,1,1985,[],WE,2,1,010,001,001,20,14,13,4,7,10,13,7,7025,133858,1.0,2.0,15.913187867096102,53.54226855922622,48.47908745247148,52
lloydan01w,1,0,MIN,29,0,F,74.0,175,1,1965,[],WE,6,0,001,001,001,15,17,8,8,7,9,5,16,6425,116638,0.0,0.0,11.001376437667778,49.68203497615262,46.32352941176471,14
lobore01w,2,0,NYL,12,0,F,76.0,190,1,1973,[],EA,2,1,100,010,001,21,11,13,3,8,8,13,8,6400,250565,3.0,3.0,6.486652026187668,35.77441077441077,34.090909090909086,2
lobore01w,3,0,HOU,14,0,F,76.0,190,1,1973,[],WE,2,1,010,001,001,24,8,14,2,10,6,16,5,6425,188648,1.0,2.0,13.24270323789933,50.355450236966824,51.5625,6
lobore01w,4,0,CON,43,0,F,76.0,190,1,1973,[],EA,3,1,100,010,001,18,16,10,7,8,9,11,13,6875,102433,2.0,2.0,9.49354601679975,32.07916485428448,32.38636363636363,21
lovelst01w,1,0,SEA,38,0,F,76.0,170,1,1974,[],WE,8,0,001,001,001,6,26,4,12,2,14,4,17,6475,142594,0.0,0.0,12.869510942684878,42.43827160493827,35.92233009708738,15
lovelst01w,2,0,SEA,18,0,F,76.0,170,1,1974,[],WE,8,0,001,001,001,10,22,5,11,5,11,6,15,6550,95257,0.0,0.0,16.931345418398866,48.41997961264016,45.07042253521127,13
lovelst01w,5,0,MIN,41,0,F,76.0,170,1,1974,[],WE,3,1,010,001,001,18,16,11,6,7,10,12,10,6850,125097,0.0,2.0,14.321043705731856,45.63971031985516,41.39344262295082,27
lovelst01w,6,0,MIN,72,0,F,76.0,170,1,1974,[],WE,6,0,001,001,001,14,20,11,6,3,14,9,13,6850,113447,0.0,0.0,20.303664099293947,53.110388290302915,47.97687861271676,35
lovelst01w,7,0,CHI,88,0,F,76.0,170,1,1974,[],EA,7,0,001,001,001,5,29,3,14,2,15,4,16,6800,57635,0.0,0.0,18.93091698769635,49.8738369342375,45.633187772925766,39
lovelst01w,8,0,WAS,7,0,F,76.0,170,1,1974,[],EA,5,0,001,001,001,16,18,8,9,8,9,8,12,6900,133255,0.0,0.0,10.659531159042722,48.939641109298535,47.61904761904761,4
lovelst01w,9,1,ATL,34,2,F,76.0,170,1,1974,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,17.306812611475863,48.036317567567565,46.06741573033708,27
lovelst01w,9,2,DET,6,0,F,76.0,170,1,1974,[],EA,1,1,100,100,100,22,12,14,3,8,9,16,4,6875,162669,7.0,2.0,17.306812611475863,51.86721991701244,42.857142857142854,1
luckepa01w,2,0,PHO,1,0,F,73.0,165,1,1975,[],WE,5,0,001,001,001,13,19,10,6,3,13,8,13,6450,136979,0.0,0.0,0.0,0.0,0.0,1
luzhe01w,2,0,WAS,27,0,G,68.0,144,0,1972,[],EA,8,0,001,001,001,10,22,8,8,2,14,4,17,6500,246667,0.0,0.0,14.614258780550935,55.78231292517006,52.20588235294118,33
luzhe01w,3,0,WAS,23,0,G,68.0,144,0,1972,[],EA,3,1,100,010,001,17,15,9,7,8,8,12,9,6450,259237,3.0,2.0,16.029751240213212,59.79790227679713,58.108108108108105,23
luzhe01w,4,0,WAS,8,0,G,68.0,144,0,1972,[],EA,7,0,001,001,001,9,25,3,14,6,11,7,17,6875,238710,0.0,0.0,14.331654044793577,51.393728222996515,47.16981132075472,8
lyttlsa01w,6,0,HOU,90,0,F,76.0,175,1,1983,[],WE,3,1,100,010,001,19,15,11,6,8,9,11,11,6875,120676,2.0,3.0,23.026746957279247,59.021922428330534,58.415841584158414,23
lyttlsa01w,7,0,HOU,74,0,F,76.0,175,1,1983,[],WE,3,1,010,001,001,18,16,12,5,6,11,11,9,6925,130586,0.0,2.0,19.777603761579577,50.246492226014404,45.97701149425287,29
lyttlsa01w,8,0,HOU,98,0,F,76.0,175,1,1983,[],WE,5,0,001,001,001,13,21,7,10,6,11,10,12,6800,138816,0.0,0.0,25.343474423302524,51.27774041694687,49.358974358974365,57
