playerID,year,PER,eFG%,TS%,stocks,dRebounds,dar,legacy_points,tmID,playoff,coachID,confID
farriba01w,10,5.829678114162081,21.202140081211553,23.624046117683044,10.755267423014587,92,0.27848101265822783,16,DET,1.0,"['laimbbi01w', 'mahorri01w']",EA
farriba01w,11,0.41100285314979473,1.9809112191608138,4.723806367387851,0.44570502431118314,15,0.20909090909090908,18,,,,
feastal01w,2,8.28611479519832,16.15844486068382,19.320791127437843,9.501620745542949,49,0.2345415778251599,28,CHA,1.0,['donovan99w'],EA
feastal01w,3,14.43957276518921,37.28064463224512,40.94586000487311,31.8257698541329,98,0.1906653426017875,18,CHA,1.0,['donovan99w'],EA
feastal01w,4,15.481895292536727,40.990985990541944,44.56853431266907,39.510534846029174,81,0.17677824267782427,18,CHA,1.0,['laceytr99w'],EA
feastal01w,5,15.86045657427378,41.823810381346846,45.45100059182055,54.17828200972447,76,0.15875912408759124,18,CHA,0.0,['laceytr99w'],EA
feastal01w,6,13.109719205357079,39.67262892737889,44.45418723383641,28.13290113452188,62,0.1112167300380228,16,CHA,0.0,"['boguemu01w', 'laceytr99w']",EA
feastal01w,7,6.330342333268961,26.485683414370612,28.919398033611206,8.635332252836305,28,0.07957957957957958,6,CHA,0.0,['boguemu01w'],EA
feastal01w,8,1.274502085297493,8.346839546191246,8.410042288236175,3.756077795786062,17,0.11326860841423948,11,,,,
feastal01w,10,2.50281839298655,11.373900533571284,11.53392710179393,1.9513776337115072,14,0.10299003322259136,17,,,,
feifesu01w,7,0.044429735317790084,0.48622366288492713,0.8772076392253839,0.0,1,0.041666666666666664,25,,,,
ferdima01w,3,13.579734959017411,35.85312692114235,37.716254457622746,30.80713128038898,63,0.15046296296296297,19,UTA,1.0,['harveca99w'],WE
ferdima01w,4,17.20591745155677,41.523959511941534,47.28733235395129,50.05672609400324,88,0.15492957746478872,20,SAS,0.0,"['dailesh99w', 'harveca99w']",WE
ferdima01w,5,16.47228528308353,34.62064424635332,44.08204659566117,57.88006482982172,99,0.17114695340501793,12,SAS,0.0,"['brownde01w', 'dailesh99w']",WE
ferdima01w,6,7.91181321364895,18.332432919142807,21.58273779855435,14.024311183144247,36,0.17288801571709234,9,SAS,0.0,['hugheda99w'],WE
ferdima01w,7,14.49378608143935,32.111134250246735,37.66670792125391,41.287682333873576,76,0.16716716716716717,7,,,,
ferdima01w,9,5.853012907786068,14.674420821813328,17.037698748673854,8.575364667747163,48,0.21413721413721415,20,LAS,1.0,['coopemi01w'],WE
ferdima01w,10,9.012205833560412,21.72853170995243,26.54474339402492,15.980551053484604,55,0.1676470588235294,20,LAS,1.0,['coopemi01w'],WE
ferdima01w,11,4.698281363636814,12.209616423554834,13.710395227071507,4.670178282009725,24,0.1710914454277286,18,PHO,0.0,['gaineco01w'],WE
fernama01w,9,8.04049930153573,28.932894237732334,33.38624290028064,36.102106969205835,60,0.13692480359147025,10,,,,
ferrama01w,2,1.453493387159052,5.768936729763616,5.790525557123759,0.24959481361426256,13,0.12337662337662338,20,,,,
figgsuk01w,2,7.646919699416737,34.23771993940743,38.520596677114646,15.617504051863857,41,0.09838107098381071,28,LAS,1.0,['coopemi01w'],WE
figgsuk01w,3,10.574181034542875,43.36626132937352,46.84771577743099,35.42139384116694,86,0.15806451612903225,28,POR,0.0,['hargrli99w'],WE
figgsuk01w,4,8.967541522697257,30.872420197410978,35.41105972967748,18.948136142625607,67,0.1235565819861432,16,HOU,1.0,['chancva99w'],WE
figgsuk01w,5,5.545372090736506,40.44021540231086,42.99437346206184,20.829821717990274,70,0.1134453781512605,20,,,,
firsool01w,2,0.3743951240512759,0.6158833063209076,0.7572335733453783,0.01539708265802269,4,0.2631578947368421,20,,,,
floremi01w,2,2.458143423668432,14.747337346608013,16.48569500768637,9.987034035656402,17,0.10337552742616034,13,,,,
flukety01w,8,2.832324737717496,8.850363301950358,10.110771749491997,4.2009724473257695,40,0.25308641975308643,11,LAS,0.0,['coopemi01w'],WE
flukety01w,8,2.832324737717496,8.850363301950358,10.110771749491997,4.2009724473257695,40,0.25308641975308643,11,SEA,1.0,['donovan99w'],WE
flukety01w,9,1.0218214715051865,3.6743038161190515,3.826377805838265,0.9238249594813615,10,0.2543859649122807,10,CHI,0.0,['keyst99wc'],EA
flukety01w,9,0.2778637334794805,0.0,0.11544832681857181,0.025121555915721232,5,0.25806451612903225,17,CHI,0.0,['keyst99wc'],EA
flukety01w,10,2.2861648730993824,7.3438474005734955,8.620873496545254,2.620745542949757,23,0.2077922077922078,12,,,,
folklkr01w,2,11.022738033204421,31.549381825587414,35.65870374395289,30.81442463533225,116,0.23550295857988165,15,POR,0.0,['hargrli99w'],WE
folklkr01w,3,11.392524051180821,30.929390170080648,34.24222201036007,37.72123176661265,196,0.3468677494199536,11,POR,0.0,['hargrli99w'],WE
folklkr01w,4,8.671473978615042,24.005042319466952,26.738289712277545,17.074554294975687,107,0.30398671096345514,16,,,,
fordch01w,5,19.037160092951922,36.72729455549553,40.77953714015094,48.80713128038898,235,0.41527196652719667,25,DET,1.0,['laimbbi01w'],EA
fordch01w,6,17.80634614592962,30.38643769165175,34.100573507165706,48.777957860615885,193,0.3980263157894737,17,DET,1.0,['laimbbi01w'],EA
fordch01w,7,18.14229094087288,32.484620344713406,34.26068165269067,59.66612641815235,209,0.4302575107296137,16,DET,1.0,['laimbbi01w'],EA
fordch01w,8,22.217553371160705,37.15880733708935,41.021900678445625,46.969205834683954,233,0.46304347826086956,23,DET,1.0,['laimbbi01w'],EA
fordch01w,9,9.93010028805431,18.50823406739128,20.24577696114544,14.53808752025932,120,0.45,24,DET,1.0,['laimbbi01w'],EA
fordch01w,10,12.329243772884283,24.83376407201367,26.571431043333313,17.03484602917342,134,0.3783359497645212,22,DET,1.0,"['laimbbi01w', 'mahorri01w']",EA
fordch01w,11,10.20624775680506,26.144339171349216,28.108123463730585,25.085089141004865,144,0.3390728476821192,18,,,,
fordki01w,2,4.498265467531707,10.657902635212197,13.16467644081795,11.338735818476499,30,0.2240566037735849,13,MIA,1.0,['rothsro99w'],EA
fordki01w,3,3.3285177242684836,10.603221231766613,12.078499349496688,7.042139384116694,46,0.22025316455696203,20,,,,
fordst01w,3,0.10855760719086616,0.24311183144246357,0.24311183144246357,0.0,1,0.3333333333333333,21,SAC,0.0,['mchugma99w'],WE
fordst01w,4,0.08001789685562567,0.48622366288492713,0.33765532144786603,0.0,0,0.16666666666666666,14,,,,
fowlesy01w,10,8.242270566338428,17.887628309022148,18.455704572925256,19.165316045380877,99,0.4232558139534884,12,CHI,0.0,['keyst99wc'],EA
fowlesy01w,11,10.93839011383103,33.58147073235084,35.12016343996249,31.40356564019449,136,0.35260115606936415,16,CHI,0.0,['chatmda99w'],EA
francde01w,2,0.0,0.0,0.0,0.0,0,0.0,20,,,,
frankaq01w,10,1.3736025117628068,8.93956934475573,9.89716692998107,4.8354943273906,40,0.17663817663817663,18,SEA,1.0,['aglerbr99w'],WE
frankaq01w,11,0.0,0.0,0.0,0.01620745542949757,2,0.15,20,,,,
frazeme01w,11,5.191173172380781,12.370404671863342,13.378849157452327,3.434359805510535,57,0.29754601226993865,15,,,,
fresest01w,2,1.9196976988136634,8.695299837925447,12.1661985455718,0.7196110210696921,14,0.0990990990990991,18,,,,
frettla01w,2,1.410720620937568,4.159913560237709,5.221905867188225,1.9700162074554295,16,0.19786096256684493,28,SAC,1.0,"['allenso99w', 'mchugma99w']",WE
frettla01w,3,4.6187562916638765,12.7003421573924,14.781566139943468,5.225283630470016,32,0.1761786600496278,20,SAC,0.0,['mchugma99w'],WE
frettla01w,4,7.682866373195582,24.290382131930418,25.24622864979429,12.602917341977308,65,0.18364197530864199,14,SAC,1.0,"['mchugma99w', 'whisejo99w']",WE
frettla01w,5,1.3101851665841326,4.526018138556502,4.569771267715479,0.6077795786061588,14,0.18666666666666668,19,CHA,0.0,['laceytr99w'],EA
frettla01w,5,1.3101851665841326,4.526018138556502,4.569771267715479,0.6077795786061588,14,0.18666666666666668,19,NYL,1.0,"['adubari99w', 'coylepa99w']",EA
frettla01w,6,0.9749411261381183,2.65552923575614,2.7591016675855036,0.17260940032414912,7,0.18309859154929578,16,NYL,1.0,['coylepa99w'],EA
frettla01w,6,3.789911983297474,10.7884450376585,11.564078600243704,3.1312803889789302,26,0.1956521739130435,18,NYL,1.0,['coylepa99w'],EA
frettla01w,7,4.262807276366264,13.962354501252394,14.87617678976663,4.680713128038898,23,0.14958448753462603,18,,,,
friertr01w,6,0.2511440061844947,0.3961822438321628,0.6046385988717601,0.0,2,0.22727272727272727,20,,,,
frohlli01w,4,0.23467220819606402,0.5429497568881685,1.3850759104290014,0.1085899513776337,10,0.22388059701492538,18,NYL,0.0,['adubari99w'],EA
frohlli01w,5,3.4476358895366723,8.309697460831984,8.811117266734078,2.427876823338736,25,0.2336448598130841,16,,,,
frohlli01w,8,2.2733612641662693,6.0420440461435785,6.3191400258884185,0.6847649918962723,21,0.23668639053254437,21,SAC,1.0,['bouceje01w'],WE
frohlli01w,9,0.13278828357496697,1.5895773594314926,1.9600479635266372,0.08265802269043761,7,0.21568627450980393,19,,,,
futreca01w,6,1.5807054508336271,4.452785123261965,5.440868696580889,0.700162074554295,12,0.1736111111111111,18,,,,
gaithka01w,2,0.3519660662471439,0.7293354943273906,0.7293354943273906,0.019448946515397084,2,0.16666666666666666,9,,,,
gaithka01w,2,0.7919236490560737,1.2502894188469553,2.6870255054167025,0.17504051863857376,10,0.3888888888888889,18,,,,
gaithka01w,4,0.0,0.0,0.0,0.0,1,0.2,25,,,,
gaithka01w,4,0.0,0.0,0.0,0.0,0,0.0,17,,,,
garcibe01w,4,-0.18487262158640544,1.414468837483424,1.6258262499809473,0.15559157212317665,4,0.109375,9,,,,
gardike01w,10,5.56953454415875,18.918853048342086,19.84619227810895,15.753646677471638,73,0.2722222222222222,21,CON,0.0,['thibami99w'],EA
gardike01w,11,7.41759876689956,19.137029448640714,21.93600901388397,23.66612641815235,89,0.3221476510067114,16,WAS,0.0,['laceytr99w'],EA
gardnan01w,4,2.898065402649454,5.8942215459927905,6.958206861583595,0.9627228525121556,32,0.3383838383838384,20,,,,
gardnan01w,10,2.359498308857475,5.471413401889007,5.996238433039759,0.4327390599675851,27,0.29775280898876405,10,,,,
garnean01w,2,4.905417237542086,15.06175599396412,17.26743669176429,16.79092382495948,55,0.24107142857142858,6,,,,
gaydeco01w,2,0.0716169863231596,0.28363047001620745,0.28363047001620745,0.0,0,0.0,16,,,,
gearlka01w,9,5.111328661976962,17.08535926526202,18.69821717990276,6.374392220421394,37,0.16247139588100687,17,SEA,1.0,['aglerbr99w'],WE
gearlka01w,10,5.48234941102395,18.482653919537164,19.28756607054234,5.309562398703404,39,0.12393162393162394,22,SEA,1.0,['aglerbr99w'],WE
gearlka01w,11,2.482092797867356,10.511301414867056,10.657000953279056,1.7722852512155591,22,0.1440329218106996,20,,,,
gibsoke01w,2,0.9510159747441674,2.7552674230145864,3.281793816985298,0.06158833063209076,8,0.17105263157894737,27,HOU,1.0,['chancva99w'],WE
gibsoke01w,3,1.2978323979779784,5.9370468310159525,7.7002427715429365,3.26742301458671,23,0.14930555555555555,19,HOU,1.0,['chancva99w'],WE
gibsoke01w,4,1.8800022946983097,11.386474141741564,11.641024545128372,3.354943273905997,17,0.12681159420289856,24,HOU,1.0,['chancva99w'],WE
gibsoke01w,5,1.2500370406037105,7.661881608397006,7.661881608397006,1.0162074554294975,12,0.10526315789473684,20,,,,
gilloje01w,2,14.274629238933555,31.45605522844306,34.70140275115567,33.46839546191248,85,0.2009685230024213,20,PHO,0.0,['coopecy01w'],WE
gilloje01w,3,14.4656025328936,31.729175702513295,34.56895528906342,34.764991896272285,91,0.2062937062937063,13,PHO,0.0,"['coopecy01w', 'sharpli99w']",WE
gilloje01w,4,17.035011798774786,32.58022690437601,36.60188406534151,35.41329011345219,80,0.18993135011441648,11,LAS,1.0,['coopemi01w'],WE
gilloje01w,5,4.953651266937223,14.427559357716921,15.595328030110718,6.1126418152350075,37,0.18639798488664988,24,,,,
gilmous01w,2,-0.016808095904598676,0.3403565640194489,0.3403565640194489,0.0,2,0.23809523809523808,9,,,,
gisseka01w,10,0.0,0.0,0.0,0.0,0,0.14285714285714285,20,,,,
givench01w,10,0.0,0.0,0.28137943453988834,0.0,0,0.0,22,,,,
gomisem01w,8,0.0,0.0,0.31655186385737444,0.012155591572123177,0,0.06666666666666667,11,,,,
goodsad01w,2,20.072773875914876,36.82548671183925,39.55106757328474,36.136142625607775,95,0.22820236813778255,18,UTA,1.0,"['harveca99w', 'willifr99w']",WE
goodsad01w,3,13.164049398446842,30.480939727572487,33.13826403925121,18.685575364667745,86,0.20960187353629978,19,UTA,1.0,['harveca99w'],WE
goodsad01w,4,19.32180725407741,41.09750389713875,45.9747246313209,45.5032414910859,90,0.21071752951861944,20,SAS,0.0,"['dailesh99w', 'harveca99w']",WE
goodsad01w,5,14.183752052151235,31.893956934475572,36.24567047034529,23.557536466774717,111,0.2218782249742002,12,SAS,0.0,"['brownde01w', 'dailesh99w']",WE
goodsad01w,6,17.2970003330223,39.31509440714969,44.48406386314294,25.964343598055105,146,0.24812734082397003,9,CHA,0.0,"['boguemu01w', 'laceytr99w']",EA
goodsad01w,6,17.2970003330223,39.31509440714969,44.48406386314294,25.964343598055105,146,0.24812734082397003,9,HOU,1.0,['chancva99w'],WE
goodsad01w,7,2.4746609895716505,7.484534435135937,7.858318434727397,0.6969205834683955,18,0.1813953488372093,6,,,,
goodsad01w,7,3.119223851971708,8.87469194733687,9.613322906747221,1.7568881685575364,20,0.16236162361623616,19,,,,
goringi01w,9,2.975403892210669,5.3376553214478655,6.292938999727484,2.1491085899513775,25,0.3717948717948718,16,,,,
gortmsh01w,4,3.6598472536069995,12.947584754966666,13.47638039488656,5.681523500810373,45,0.21680216802168023,10,MIN,1.0,['mcconsu01w'],WE
gortmsh01w,5,2.046046749399388,7.772963318228426,7.982395306096125,1.9448946515397083,23,0.22,18,WAS,1.0,['adamsmi01w'],EA
gortmsh01w,6,0.0,0.0,0.0,0.019448946515397084,4,0.20833333333333334,17,,,,
gortmsh01w,8,1.8473660731805215,8.199499042286725,9.556525690310867,2.791734197730956,39,0.23018867924528302,18,,,,
granter01w,9,0.9073670005408327,6.690860404481714,7.800577316660553,1.1969205834683954,12,0.12322274881516587,13,,,,
grecomi01w,6,1.0822051490962306,3.2865117954258958,3.6162714106499108,0.17747163695299836,7,0.1780821917808219,20,,,,
greenci01w,8,0.0,0.0,0.22201993739037768,0.0,6,0.3333333333333333,18,,,,
grginve01w,2,1.2088545346362343,4.185836775239191,5.03786234180202,0.593192868719611,14,0.14754098360655737,28,LAS,1.0,['coopemi01w'],WE
grginve01w,3,2.753047801974726,8.618626106470515,9.015340142468908,0.9035656401944894,22,0.17937219730941703,28,LAS,1.0,['coopemi01w'],WE
grginve01w,4,0.8217125813538184,2.9944580958853977,3.0702396617295444,0.0640194489465154,5,0.11392405063291139,25,,,,
griffyo01w,2,29.84463808888384,44.45107907532201,48.71005560846366,119.72771474878444,183,0.46296296296296297,21,SAC,1.0,"['allenso99w', 'mchugma99w']",WE
griffyo01w,3,28.758646554000215,45.53590303713621,50.25071403021452,87.2771474878444,195,0.4243268337975859,20,SAC,0.0,['mchugma99w'],WE
griffyo01w,4,13.415761785389547,24.29352697771701,28.666660778399486,13.559967585089142,82,0.30675909878682844,14,SAC,1.0,"['mchugma99w', 'whisejo99w']",WE
griffyo01w,5,23.405508762807738,39.88767061764074,46.41070768395618,78.96272285251216,156,0.3389162561576355,19,SAC,1.0,['whisejo99w'],WE
griffyo01w,6,26.791721738742144,43.36730086455606,48.80500871854085,96.91734197730956,124,0.3511154219204656,18,SAC,1.0,['whisejo99w'],WE
griffyo01w,7,22.998998732060766,37.777898841870616,42.165140498257756,56.90923824959481,136,0.3076923076923077,25,SAC,1.0,['whisejo99w'],WE
griffyo01w,8,17.36580687647466,31.65044999197924,37.61588503788666,41.52350081037277,132,0.32669789227166274,21,SAC,1.0,['bouceje01w'],WE
griffyo01w,9,12.153234619279687,30.04314378980528,32.83894312313897,26.912479740680713,84,0.2601626016260163,19,SEA,1.0,['aglerbr99w'],WE
griffyo01w,10,10.954808071172373,24.63868551947689,28.73780214281045,31.993517017828204,112,0.378419452887538,22,IND,1.0,['dunnli99wc'],EA
griffyo01w,11,0.681502482555822,1.661264181523501,1.9776954541946439,0.06645056726094004,3,0.21951219512195122,22,,,,
groomla01w,2,5.191559343101388,14.401613378517755,17.543963640202392,4.224473257698541,17,0.14214463840399003,21,SAC,1.0,"['allenso99w', 'mchugma99w']",WE
groomla01w,3,6.401248924942657,18.913673974238677,22.235009497717574,11.000810372771475,46,0.18968692449355432,20,SAC,0.0,['mchugma99w'],WE
groomla01w,4,9.033139494603223,29.683820303195827,35.94185046342355,19.975688816855754,61,0.15058823529411763,14,SAC,1.0,"['mchugma99w', 'whisejo99w']",WE
groomla01w,5,4.56733557376006,15.303021532762214,17.12457367459673,8.379254457050243,31,0.14468085106382977,19,SAC,1.0,['whisejo99w'],WE
groomla01w,6,1.9064480712766885,5.482294582780806,6.545624623690534,1.713938411669368,8,0.1148936170212766,18,,,,
grubigo01w,2,7.963358760696587,25.389419718844728,27.172436967146737,18.087520259319284,56,0.1486111111111111,9,IND,0.0,['fortnne99w'],EA
grubigo01w,3,5.282582527819128,16.455177165927463,17.990926782010426,2.7285251215559154,31,0.11642411642411643,10,PHO,0.0,"['coopecy01w', 'sharpli99w']",WE
grubigo01w,4,10.150764975488386,30.11789968840212,33.25701362293884,27.148298217179903,48,0.119906868451688,11,,,,
grubigo01w,6,0.0,0.0,0.5012615081287909,0.0,1,0.041666666666666664,13,LAS,1.0,"['bibbyhe01w', 'bryanjo01w']",WE
grubigo01w,7,0.0,0.0,0.17021149400855543,0.03322528363047002,5,0.17073170731707318,17,,,,
grudasa01w,10,7.833484636858732,17.553220548868207,18.329556275815964,17.358184764991897,66,0.32563025210084034,21,CON,0.0,['thibami99w'],EA
grudasa01w,11,12.211700157391954,30.68628287278402,31.83414819769538,42.0097244732577,99,0.28271604938271605,16,,,,
hairska01w,9,1.294758522683239,3.364035261098154,4.146419020856768,0.839546191247974,16,0.25,18,,,,
hallam01w,4,1.3688220461526168,3.862776877363587,4.072749753546425,0.6742301458670988,18,0.3269230769230769,16,,,,
hallvi01w,2,6.401894745842218,18.94015550950906,20.275717903316007,11.689627228525122,68,0.2027729636048527,17,CLE,1.0,['hugheda99w'],EA
hallvi01w,2,6.401894745842218,18.94015550950906,20.275717903316007,11.689627228525122,68,0.2027729636048527,17,IND,0.0,['fortnne99w'],EA
hallvi01w,3,2.468431139116417,8.42603506703993,8.523951224698001,1.094003241491086,23,0.17333333333333334,22,LAS,1.0,['coopemi01w'],WE
hallvi01w,3,1.3494090227169744,4.1042997425874725,4.467543117642881,0.3987034035656402,11,0.16260162601626016,10,LAS,1.0,['coopemi01w'],WE
hallvi01w,4,0.2943921247366614,0.7698541329011345,0.9355866198451288,0.01539708265802269,1,0.15789473684210525,25,,,,
hammobe01w,2,12.822608781296799,38.93487432790512,42.05767525990132,20.299837925445704,45,0.1125748502994012,20,NYL,1.0,['adubari99w'],EA
hammobe01w,3,9.434445175346905,28.263910028054532,29.945460110338324,14.045380875202593,42,0.12924071082390953,21,NYL,1.0,['adubari99w'],EA
hammobe01w,4,8.879381437014066,29.54816576031066,30.841257904461724,13.350891410048623,50,0.1411229135053111,18,NYL,0.0,['adubari99w'],EA
hammobe01w,5,6.1572882906963615,14.722237746604817,16.060100898507756,2.2909238249594814,20,0.1245136186770428,16,NYL,1.0,"['adubari99w', 'coylepa99w']",EA
hammobe01w,6,15.77254151666276,46.95011400159328,51.99878612144996,54.94327390599676,101,0.15752212389380532,18,NYL,1.0,['coylepa99w'],EA
hammobe01w,7,17.861610980044798,50.515647912325385,57.45115570965713,59.2868719611021,94,0.14915254237288136,18,NYL,0.0,['coylepa99w'],EA
hammobe01w,8,9.715534479654051,27.20119111934347,30.950837385197186,17.478119935170177,60,0.14540059347181009,11,SAS,1.0,['hugheda99w'],WE
hammobe01w,9,15.336270563229503,40.668618012046736,44.629437973261474,21.19286871961102,69,0.11241970021413276,20,SAS,1.0,['hugheda99w'],WE
hammobe01w,10,16.829435700533352,42.67583979041318,50.45789463339704,44.61102106969206,78,0.12806539509536785,24,SAS,1.0,['hugheda99w'],WE
hammobe01w,11,17.477926764214505,45.261585429968925,50.389509550462925,51.854943273905995,78,0.1563393708293613,15,SAS,0.0,['hugheda99w'],WE
hamzoro01w,2,0.14767311707401248,0.6335641667894505,0.8941429773238212,0.17423014586709887,2,0.18604651162790697,16,,,,
hardili01w,9,6.847224195992128,18.0683114232547,20.49396854963495,12.683954619124798,72,0.1877076411960133,10,MIN,0.0,['zierddo99w'],WE
hardili01w,10,3.827266555946831,17.916817275515083,21.60630051060891,14.846839546191248,47,0.14720812182741116,16,WAS,1.0,['plankju99w'],EA
hardili01w,11,12.236970704505246,44.63792544570502,49.24414004309448,54.18476499189627,111,0.15996649916247907,16,ATL,0.0,['meadoma99w'],EA
harpela01w,10,8.248445332783003,21.513896392340477,23.656844881564776,15.883306320907616,69,0.30714285714285716,18,SAC,0.0,"['bouceje01w', 'whisejo99w']",WE
harpela01w,11,5.943755906094344,14.46096238752585,18.383653745320427,13.047001620745544,59,0.3217391304347826,12,,,,
harrido01w,2,-0.16417896556723036,0.9049162614802807,2.088268295723725,0.16288492706645055,5,0.1791044776119403,9,,,,
harrili01w,2,10.781513276082503,33.54627544254773,35.692951527258565,20.6645056726094,83,0.20666666666666667,20,PHO,0.0,['coopecy01w'],WE
harrili01w,3,10.99386614658438,32.419453307265734,36.6337578589493,29.65964343598055,100,0.19562841530054645,13,PHO,0.0,"['coopecy01w', 'sharpli99w']",WE
harrili01w,4,11.48991829040861,36.426256077795784,37.85371685063659,24.769854132901134,83,0.17797552836484984,11,PHO,0.0,['shumajo01w'],WE
harrili01w,5,8.742553220341186,28.074210226089477,30.846382544866593,23.768233387358187,76,0.18257756563245822,8,,,,
harrili01w,7,2.1112533642516036,10.618266755648776,12.285743573517923,1.4440842787682335,26,0.15151515151515152,16,,,,
harrokr01w,3,0.8409575947611696,3.306320907617504,3.6553807591587595,0.17504051863857376,3,0.09722222222222222,12,MIN,0.0,"['aglerbr99w', 'vandehe99w']",WE
harrokr01w,4,3.3602743991536164,18.874008359634903,18.822823488744458,4.677471636952998,37,0.12058212058212059,10,MIN,1.0,['mcconsu01w'],WE
harrokr01w,5,2.9226759758652903,18.59200059613629,19.189543324528074,8.491896272285253,30,0.12024048096192384,18,,,,
harrokr01w,7,6.004203106221902,28.57664194403598,31.52118879023838,26.294975688816855,71,0.14543269230769232,14,,,,
harrokr01w,11,3.0275818174822535,16.703900010220917,17.64295692040438,6.742301458670989,40,0.14038461538461539,18,,,,
haydeva01w,6,5.9987788294434345,11.773340264823707,12.347900612474316,10.210696920583468,61,0.34285714285714286,18,MIN,0.0,['mcconsu01w'],WE
haydeva01w,7,11.552574224486287,20.867098865478123,21.99166837748034,40.02025931928687,115,0.4134453781512605,14,MIN,0.0,"['jenkica99w', 'mcconsu01w']",WE
haydeva01w,8,6.641668691708894,13.825247187670827,15.354689899426047,17.179902755267424,74,0.3891509433962264,10,,,,
haydeva01w,10,6.7067745039412685,10.967784907084656,11.694929740249453,6.897893030794165,63,0.4375,16,LAS,1.0,['coopemi01w'],WE
haydeva01w,11,3.6676438285006667,8.94907446899258,9.665606556374422,5.667747163695299,40,0.34572490706319703,18,,,,
haynikr01w,7,4.5165008199729995,12.775492110986438,14.38679413675665,11.957860615883305,43,0.22119815668202766,25,SAC,1.0,['whisejo99w'],WE
haynikr01w,8,4.338769181114959,15.199587836895038,16.667667126878364,11.186385737439222,47,0.20168067226890757,21,SAC,1.0,['bouceje01w'],WE
haynikr01w,9,2.3486081415915168,19.159953284393175,19.817770020363213,10.59967585089141,29,0.11192660550458716,19,ATL,0.0,['meadoma99w'],EA
haynikr01w,10,2.7445093748934957,14.509937729250192,16.96968724425117,13.390599675850892,41,0.18518518518518517,4,DET,1.0,"['laimbbi01w', 'mahorri01w']",EA
haynikr01w,10,2.7445093748934957,14.509937729250192,16.96968724425117,13.390599675850892,41,0.18518518518518517,4,SAC,0.0,"['bouceje01w', 'whisejo99w']",WE
haynikr01w,11,1.5520076462022132,6.0342382495948135,6.529436661883575,1.826580226904376,20,0.2422360248447205,18,,,,
haynikr01w,11,1.5038086509785418,4.872366288492707,5.575875713639084,1.7698541329011344,12,0.1858974358974359,12,,,,
headde01w,2,0.8501409570770287,4.66516870487697,5.613170901589937,0.4829821717990275,13,0.1476510067114094,20,,,,
hendene01w,3,0.5918620494684492,4.580738718757997,4.5904027244937735,0.8703403565640195,16,0.15083798882681565,19,,,,
hendetr01w,4,1.3480232782351405,5.471004466932838,5.797267404631841,1.4019448946515398,22,0.2543352601156069,10,CLE,1.0,['hugheda99w'],EA
hendetr01w,5,0.1169607656198155,0.28051365166438097,0.28051365166438097,0.07293354943273905,8,0.35555555555555557,17,,,,
henniso01w,2,7.2485283231575295,34.448892848326125,37.51118226934997,50.826580226904376,64,0.15306122448979592,6,SEA,0.0,['dunnli99wc'],WE
henniso01w,3,4.639325226105286,25.49847348384908,27.334928637810506,42.39546191247974,57,0.14301552106430154,10,HOU,1.0,['chancva99w'],WE
henniso01w,3,4.639325226105286,25.49847348384908,27.334928637810506,42.39546191247974,57,0.14301552106430154,10,SEA,1.0,['dunnli99wc'],WE
henniso01w,4,2.277934867242563,15.832658022690438,16.341472038432542,12.243922204213938,48,0.16698656429942418,24,IND,0.0,['fortnne99w'],EA
henniso01w,4,2.277934867242563,15.832658022690438,16.341472038432542,12.243922204213938,48,0.16698656429942418,24,WAS,0.0,['stanlma99w'],EA
henniso01w,4,0.905052816735529,6.0998968616472675,6.354059230882569,1.6774716369529985,18,0.17391304347826086,17,IND,0.0,['fortnne99w'],EA
henniso01w,4,0.905052816735529,6.0998968616472675,6.354059230882569,1.6774716369529985,18,0.17391304347826086,17,WAS,0.0,['stanlma99w'],EA
henniso01w,5,0.8554071305301614,6.154974145249673,6.195292716899334,3.2901134521880064,23,0.13448275862068965,16,,,,
henniso01w,5,0.014748398802244161,0.0,0.0,0.004051863857374392,0,0.2,9,,,,
herriam01w,2,3.841018887481631,13.264181523500811,14.18472330304431,3.316045380875203,33,0.20821114369501467,18,UTA,1.0,"['harveca99w', 'willifr99w']",WE
herriam01w,3,5.193306191064891,16.786044160959204,19.39627657899603,7.987034035656402,58,0.22991071428571427,19,UTA,1.0,['harveca99w'],WE
herriam01w,4,3.304620829485635,9.459955353047308,11.195875178110631,5.013776337115073,42,0.29739776951672864,20,,,,
hibbeka01w,2,1.7846561900486066,7.581792709392083,8.186103600032126,1.5559157212317667,22,0.15833333333333333,6,,,,
hicksje01w,2,1.4277080012851295,5.53167500528504,6.759904858248217,1.1450567260940032,13,0.2229299363057325,16,ORL,0.0,['peckca99wc'],EA
hicksje01w,3,6.4323722313114775,14.37061048082118,16.344893022649718,14.781199351701783,54,0.2894736842105263,13,ORL,0.0,['brownde01w'],EA
hicksje01w,4,8.496195071096105,18.21114183112467,20.064259439820404,16.79416531604538,42,0.3099787685774947,16,CON,1.0,['thibami99w'],EA
hicksje01w,5,4.3185785645819275,9.482374392220422,11.039770602169305,4.100486223662885,25,0.26877470355731226,18,SAS,0.0,"['brownde01w', 'dailesh99w']",WE
hicksje01w,6,5.195131875304221,14.084424781345366,14.947672202310464,9.019448946515398,34,0.23450134770889489,9,,,,
hillec01w,2,0.5518214712642843,5.702274832137069,5.783304650035923,1.0356564019448946,15,0.13615023474178403,8,PHO,0.0,['coopecy01w'],WE
